name,id,name_type,class,mass,fall,year,lat,long,geolocation
Yamato 791894,27243,Valid,H5,2.69,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791895,27244,Valid,H5,2.43,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791896,27245,Valid,H5,2.33,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791897,27246,Valid,H5,3.26,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791898,27247,Valid,H5,2.04,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791899,27248,Valid,H5,1.95,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791902,27251,Valid,H5,0.98,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791903,27252,Valid,H5,1.5,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791904,27253,Valid,H5,6.27,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791905,27254,Valid,H5,1847,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791906,27255,Valid,H4,32.26,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791907,27256,Valid,H4,23.52,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791908,27257,Valid,H4,7.75,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791909,27258,Valid,H4,91.96,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791912,27261,Valid,H4,20.27,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791913,27262,Valid,H5,57.85,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791914,27263,Valid,H4,22.45,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791915,27264,Valid,H4,3.47,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791916,27265,Valid,H5,47.98,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791917,27266,Valid,H4,136.7,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791918,27267,Valid,H4,134.8,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791919,27268,Valid,H4,108.81,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791922,27271,Valid,H6,23.65,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791923,27272,Valid,H4,26.92,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791924,27273,Valid,H4,16.38,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791925,27274,Valid,L4,1311,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791926,27275,Valid,H5,2602,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791927,27276,Valid,L6,444.17,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791928,27277,Valid,H4,17.9,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791929,27278,Valid,H6,21.78,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791932,27281,Valid,H4,8.42,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791933,27282,Valid,H6,135.18,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791934,27283,Valid,H4,40.02,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791935,27284,Valid,H6,18.9,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791936,27285,Valid,H4,22.61,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791937,27286,Valid,H4,18.19,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791938,27287,Valid,H4,6.36,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791939,27288,Valid,L6,3.47,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791942,27291,Valid,H4,3.59,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791943,27292,Valid,H4,1.6,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791944,27293,Valid,H4,1.78,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791945,27294,Valid,H4,1.54,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791946,27295,Valid,H4,1.47,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791947,27296,Valid,H4,1.1,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791948,27297,Valid,H4,79.9,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791949,27298,Valid,H,96.45,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791952,27301,Valid,H6,7.79,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791953,27302,Valid,L6,2.17,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791954,27303,Valid,L6,1.68,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791956,27305,Valid,L6,1015,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791957,27306,Valid,L6,34.24,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791958,27307,Valid,L6,826,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791959,27308,Valid,H4,31.46,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791962,27311,Valid,Eucrite-pmict,299.65,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791963,27312,Valid,H5,194.68,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791964,27313,Valid,L6,12.35,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791965,27314,Valid,H4,43.65,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791966,27315,Valid,H4,4.81,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791967,27316,Valid,H4,5.85,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791968,27317,Valid,H4,358.51,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791969,27318,Valid,H4,135.85,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791972,27321,Valid,H4,234.81,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791973,27322,Valid,H4,199.87,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791974,27323,Valid,H4,137.81,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791975,27324,Valid,H4,180.58,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791976,27325,Valid,H4,173.77,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791977,27326,Valid,H4,165.17,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791978,27327,Valid,H4,160.28,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791979,27328,Valid,H4,100.33,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791982,27331,Valid,H4,100.42,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791983,27332,Valid,H4,105.42,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791984,27333,Valid,H4,71.47,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791985,27334,Valid,H4,90.55,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791986,27335,Valid,H4,64.38,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791987,27336,Valid,H4,86.85,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791988,27337,Valid,H4,112.26,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791989,27338,Valid,H4,79.94,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791992,27341,Valid,H4,41.26,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791993,27342,Valid,H4,39.91,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791994,27343,Valid,H4,39.35,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791995,27344,Valid,H4,42.46,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791996,27345,Valid,H4,45.38,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791997,27346,Valid,H4,36.79,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791998,27347,Valid,H4,46.96,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791999,27348,Valid,H4,35.52,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792004,27353,Valid,H4,44.11,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792014,27363,Valid,H4,23.27,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792016,27365,Valid,H4,25.8,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792019,27368,Valid,H4,15.45,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792025,27374,Valid,H4,17.84,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792033,27382,Valid,H4,46.65,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792037,27386,Valid,H4,46.38,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792045,27394,Valid,H4,18.14,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792049,27398,Valid,H4,25.85,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792055,27404,Valid,H4,24.2,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792063,27412,Valid,H4,20.42,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792069,27418,Valid,H4,16.82,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792077,27426,Valid,H4,10.32,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792084,27433,Valid,H4,10.97,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792093,27442,Valid,H4,7.21,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792119,27468,Valid,H4,10.83,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792127,27476,Valid,H4,10.06,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792138,27487,Valid,H4,11.58,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792149,27498,Valid,H4,11.06,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792342,27691,Valid,H4,22.55,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792343,27692,Valid,H6,34.06,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792344,27693,Valid,H4,8.82,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792346,27695,Valid,H4,2.37,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792347,27696,Valid,L6,2.82,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792348,27697,Valid,H5,2.99,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792349,27698,Valid,L6,1.63,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792506,27855,Valid,H4,531.59,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792507,27856,Valid,L4,27.88,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792508,27857,Valid,L6,20.71,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792509,27858,Valid,L6,1.01,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792512,27861,Valid,L6,128.45,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792513,27862,Valid,H5,3.6,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792514,27863,Valid,L4,1.08,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792515,27864,Valid,L5,3.28,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792516,27865,Valid,H4,148.64,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792517,27866,Valid,H4,141.95,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792518,27867,Valid,CR2,0.87,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792519,27868,Valid,L4-6,571.43,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792522,27871,Valid,H4,371.63,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792523,27872,Valid,H5,232.24,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792524,27873,Valid,H4,126.03,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792525,27874,Valid,H4,85.28,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792526,27875,Valid,H4,104.19,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792527,27876,Valid,H4,76.84,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792528,27877,Valid,H4,55.49,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792529,27878,Valid,H4,48.03,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792532,27881,Valid,H5,49.64,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792533,27882,Valid,H5,46.13,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792534,27883,Valid,H5,40.3,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792535,27884,Valid,H4,36,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792536,27885,Valid,H4,26.86,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792537,27886,Valid,H5,27.75,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792538,27887,Valid,H4,27.5,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792539,27888,Valid,H5,31.36,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792542,27891,Valid,H5,19.65,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792543,27892,Valid,H4,17.22,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792544,27893,Valid,H4,18.34,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792545,27894,Valid,H4,15.22,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792546,27895,Valid,H5,15.01,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792547,27896,Valid,H4,15.21,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792548,27897,Valid,H4/5,13.81,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792549,27898,Valid,H4/5,13.29,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792552,27901,Valid,H4/5,10.06,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792553,27902,Valid,H4/5,8.93,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792554,27903,Valid,H4/5,10.84,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792555,27904,Valid,H4/5,9.97,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792556,27905,Valid,H4/5,7.05,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792557,27906,Valid,H4/5,8.65,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792558,27907,Valid,H5,9.93,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792559,27908,Valid,H4/5,8.5,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792562,27911,Valid,H4/5,11.85,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792563,27912,Valid,H4/5,8.46,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792564,27913,Valid,H4/5,7.27,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792565,27914,Valid,H4/5,8.27,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792566,27915,Valid,H4/5,6.08,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792567,27916,Valid,H4/5,4.88,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792568,27917,Valid,H4/5,9.77,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792569,27918,Valid,H4/5,5.45,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792572,27921,Valid,H4/5,6.1,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792573,27922,Valid,H4/5,6.49,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792574,27923,Valid,H4/5,6.1,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792575,27924,Valid,H4/5,4.89,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792576,27925,Valid,H4/5,5.51,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792577,27926,Valid,H4/5,6.53,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792578,27927,Valid,H4/5,6.23,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792579,27928,Valid,H4/5,8.04,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792582,27931,Valid,H4/5,6.61,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792583,27932,Valid,H4/5,5.09,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792584,27933,Valid,H4/5,3.64,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792585,27934,Valid,H4/5,5.38,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792586,27935,Valid,H4/5,4.93,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792587,27936,Valid,H4/5,2.78,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792588,27937,Valid,H4/5,4.24,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792589,27938,Valid,H4/5,5.75,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792592,27941,Valid,H4/5,3.07,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792593,27942,Valid,H4/5,4.67,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792594,27943,Valid,H4/5,3.68,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792595,27944,Valid,H4/5,3.61,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792596,27945,Valid,H4/5,3.51,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792597,27946,Valid,H4/5,4.11,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792598,27947,Valid,H4/5,3.72,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792599,27948,Valid,H4/5,3.84,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792602,27951,Valid,H4/5,3.04,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792603,27952,Valid,H4/5,2.83,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792604,27953,Valid,H4/5,2.69,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792605,27954,Valid,H4/5,2.68,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792606,27955,Valid,H4/5,2.7,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792607,27956,Valid,H4/5,2.95,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792608,27957,Valid,H4/5,2.5,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792609,27958,Valid,H4/5,2.95,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792612,27961,Valid,H4/5,2.25,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792613,27962,Valid,H4/5,2.27,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792614,27963,Valid,H4/5,2.98,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792615,27964,Valid,H4/5,3.19,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792616,27965,Valid,H4/5,3.02,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792617,27966,Valid,H4/5,3.04,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792618,27967,Valid,H4/5,2.45,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792619,27968,Valid,H4/5,2.72,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792622,27971,Valid,H4/5,1.44,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792623,27972,Valid,H4/5,2.29,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792624,27973,Valid,H4/5,2.57,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792625,27974,Valid,H4/5,1.94,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792626,27975,Valid,H4/5,1.81,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792627,27976,Valid,H4/5,2.83,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792628,27977,Valid,H4/5,3.12,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792629,27978,Valid,H4/5,2.3,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792632,27981,Valid,H4/5,1.87,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792633,27982,Valid,H4/5,1.73,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792634,27983,Valid,H4/5,1.72,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792635,27984,Valid,H4/5,1.37,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792636,27985,Valid,H4/5,1.25,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792637,27986,Valid,H4/5,1.19,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792638,27987,Valid,H4/5,1.37,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792639,27988,Valid,H4/5,1.06,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792642,27991,Valid,H4/5,0.67,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792643,27992,Valid,H4/5,0.97,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792644,27993,Valid,H4/5,4.3,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792645,27994,Valid,H5,5.32,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792646,27995,Valid,H4/5,4.92,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792647,27996,Valid,H4/5,3.43,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792648,27997,Valid,H4/5,2.73,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792649,27998,Valid,H4/5,2.73,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792652,28001,Valid,H4/5,0.68,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792653,28002,Valid,H4/5,1.41,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792654,28003,Valid,H4/5,1.89,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792655,28004,Valid,H4/5,2.03,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792656,28005,Valid,H4/5,1.67,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792657,28006,Valid,H4/5,0.96,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792658,28007,Valid,H4/5,1.05,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792659,28008,Valid,H4/5,1,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792662,28011,Valid,H4,202.71,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792663,28012,Valid,Ureilite,9.45,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792664,28013,Valid,H6,6.23,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792665,28014,Valid,H4,11.27,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792666,28015,Valid,H4,9.1,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792667,28016,Valid,L6,16.3,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792668,28017,Valid,L4,216.72,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792669,28018,Valid,L6,355.84,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792672,28021,Valid,H6,6.9,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792673,28022,Valid,L6,28.5,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792674,28023,Valid,L4,15.41,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792675,28024,Valid,H3,6.53,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792679,28028,Valid,H4,122.87,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792682,28031,Valid,L6,9.52,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792683,28032,Valid,L6,0.96,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792684,28033,Valid,H4,25.58,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792685,28034,Valid,H4,72.37,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792686,28035,Valid,H4,39.87,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792687,28036,Valid,H4,10.14,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792688,28037,Valid,H4,48.01,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792689,28038,Valid,H4,12.39,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792692,28041,Valid,H5,39.16,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792693,28042,Valid,H4,30.77,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792694,28043,Valid,H4,12.36,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792695,28044,Valid,H4,4.87,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)"
